Category,Freq,Term,Total,loglift,logprob,topic_area
Topic5,15.70921761423094,riot,16.74096525226296,2.7048,-8.7071,business
Topic5,14.773275334326769,gallery,15.75436864365337,2.7041,-8.7686,business
Topic5,104.25021511770521,music,111.2318072931816,2.7036,-6.8146,business
Topic5,13.826850238767625,edouard,14.770038064370766,2.7024,-8.8348,business
Topic5,13.826850236504182,wooden,14.770038064363643,2.7024,-8.8348,business
Topic5,14.741019596401475,lauderdale,15.756997750046303,2.7018,-8.7707,business
Topic5,14.695231215320385,emotion,15.758858438286223,2.6985,-8.7738,business
Topic5,11.858615327824648,clad,12.801803154698007,2.6919,-8.9883,business
Topic5,11.858565877433424,serjeant,12.801803454198629,2.6919,-8.9883,business
Topic5,11.854553058816133,basilica,12.801826142379266,2.6915,-8.9887,business
Topic5,60.03706676214568,funeral,64.96934541742357,2.6895,-7.3664,business
Topic5,10.874497868884955,improvised,11.817685699896899,2.6852,-9.075,business
Topic5,82.1044313142865,daughter,89.58396846589092,2.6812,-7.0534,business
Topic5,112.13259239988463,macron,124.03795187842424,2.6675,-6.7417,business
Topic5,34.44482777589601,wore,38.42448002839174,2.6591,-7.922,business
Topic5,133.47056419206703,mother,155.7720952242602,2.6139,-6.5675,business
Topic5,73.92123605396984,apartment,85.760410201055,2.6199,-7.1584,business
Topic5,83.05426029931691,father,98.61687962744256,2.5967,-7.0419,business
Topic5,83.62143989674328,husband,101.48502370842813,2.5748,-7.0351,business
Topic5,201.5309162412669,mask,263.241961390665,2.5013,-6.1554,business
Topic5,32.77040856576329,wedding,37.425627043393355,2.6356,-7.9718,business
Topic5,62.80913127419466,relatives,75.90804704303682,2.579,-7.3213,business
Topic5,55.14858155719748,retired,66.0181582610791,2.5885,-7.4513,business
Topic5,131.9333994895408,parents,174.53097391699936,2.4886,-6.5791,business
Topic5,654.631504811981,masks,1067.317969314128,2.2796,-4.9773,business
Topic5,60.90429070274588,plastic,74.91295122345876,2.5614,-7.3521,business
Topic5,32.517729767769524,song,37.4442994873956,2.6273,-7.9796,business
Topic5,131.36144720464821,wearing,183.3785411016197,2.4348,-6.5834,business
Topic5,95.06358271812108,wear,129.22594981716145,2.4614,-6.9068,business
Topic5,487.48169382992705,old,879.9885961417159,2.1778,-5.2721,business
Topic5,134.51627258207137,officers,194.31516427546475,2.4006,-6.5597,business
Topic5,106.74751483917066,son,148.63164952254087,2.4374,-6.7909,business
Topic5,247.9607484528005,children,416.82436243464656,2.249,-5.9481,business
Topic5,360.50974594338925,family,672.4620479854773,2.145,-5.5739,business
Topic5,117.05298025153385,wife,170.7597116087066,2.3908,-6.6987,business
Topic5,366.5264098618915,police,692.5930223823771,2.132,-5.5573,business
Topic5,119.19557684038192,nursing,178.37492143733286,2.3653,-6.6806,business
Topic5,62.64884466555304,tickets,80.70043380765748,2.5152,-7.3238,business
Topic5,253.20100443654096,protective,515.8981053981674,2.0567,-5.9272,business
Topic5,231.17439495794522,paris,458.7302062843401,2.0831,-6.0182,business
Topic5,145.2470530892557,students,251.87881872770706,2.2179,-6.4829,business
Topic5,891.3372430658412,home,3411.1743134768362,1.4263,-4.6687,business
Topic5,615.7030966375311,city,2128.011919134017,1.5282,-5.0386,business
Topic5,116.62116884752297,friends,192.7753377957427,2.2658,-6.7024,business
Topic5,214.29228492616835,homes,485.67752172374026,1.9502,-6.094,business
Topic5,303.41800616046726,france,851.6539048170075,1.7363,-5.7463,business
Topic5,355.1035342675552,care,1107.699723933014,1.6308,-5.589,business
Topic5,189.96545524286648,school,425.3648210556928,1.9623,-6.2145,business
Topic5,335.39685888548934,hospital,1119.5865723023999,1.563,-5.6461,business
Topic5,216.39386375501945,residents,577.060276110491,1.7876,-6.0843,business
Topic5,467.3461834353135,just,2384.926947694429,1.1386,-5.3143,business
Topic5,250.6516628561073,life,765.9048032626911,1.6514,-5.9373,business
Topic5,331.3803570550796,staff,1404.2585687265037,1.3244,-5.6581,business
Topic5,449.56332193891825,like,2525.315621666783,1.0426,-5.3531,business
Topic5,430.1827334348241,public,2416.6359010061933,1.0425,-5.3972,business
Topic5,307.4478138489872,social,1452.0644059935294,1.216,-5.7331,business
Topic5,308.54540546041625,stay,1470.5040446662488,1.2069,-5.7295,business
Topic5,500.2973845939124,health,5211.335501880977,0.425,-5.2462,business
Topic5,510.8120343579416,virus,5934.93436644411,0.3158,-5.2254,business
Topic5,179.7176521425662,families,444.4294566165177,1.863,-6.27,business
Topic5,259.75833511777324,don,1237.3026397246788,1.2075,-5.9016,business
Topic5,377.7068666299231,told,3869.0377484617156,0.4418,-5.5273,business
Topic5,244.4310938008714,face,1093.4473452243924,1.2703,-5.9624,business
Topic5,299.7833964561492,days,2273.03001231823,0.7426,-5.7583,business
Topic5,393.6849195273058,week,5737.822704384602,0.0891,-5.4858,business
Topic5,344.98087158656097,time,3941.15143083612,0.3327,-5.6179,business
Topic5,329.67810069391305,day,3361.169798387914,0.4465,-5.6633,business
Topic5,307.7806018587799,world,4886.249092615589,0.0036,-5.732,business
Topic5,259.3114820195086,work,2518.0666360743485,0.4952,-5.9033,business
Topic5,243.70825922157846,going,1701.162091091142,0.8253,-5.9654,business
Topic6,115.89705409162289,reais,116.85175563219498,2.7794,-6.6895,business
Topic6,76.94908233538206,naira,77.8902108244227,2.7754,-7.099,business
Topic6,66.69604005281461,lira,67.63716854075851,2.7736,-7.242,business
Topic6,76.44168290792202,brasilia,77.87258438184263,2.7691,-7.1057,business
Topic6,48.2405574045076,brazilians,49.18169220298171,2.7683,-7.566,business
Topic6,37.98752165924817,mcgeever,38.92865014644499,2.7631,-7.8049,business
Topic6,32.861000516812624,mandetta,33.80212900458197,2.7594,-7.9499,business
Topic6,31.8356962899411,indrawati,32.77682477628687,2.7585,-7.9816,business
Topic6,76.52446483316558,rupiah,78.87447169675171,2.7573,-7.1046,business
Topic6,28.759783605438525,warjiyo,29.70091209120421,2.7554,-8.0832,business
Topic6,95.90573936681848,rouble,99.35219901156471,2.7523,-6.8788,business
Topic6,23.633262462025932,doria,24.574390949281064,2.7485,-8.2795,business
Topic6,22.607958230081298,lisandra,23.54908672077632,2.7468,-8.3239,business
Topic6,22.607958230080886,paraguassu,23.549086720776316,2.7468,-8.3239,business
Topic6,19.532045549360937,finley,20.473174035845442,2.7405,-8.4701,business
Topic6,20.499546452962516,ayres,21.494165799790608,2.7402,-8.4218,business
Topic6,20.49951797537004,marcela,21.494163675196475,2.7402,-8.4218,business
Topic6,18.50674132063936,rrr,19.447869807452076,2.738,-8.5241,business
Topic6,159.54912553641816,sao,167.68161114452164,2.7379,-6.3698,business
Topic6,18.504054317549464,inflationary,19.44778773519524,2.7379,-8.5242,business
Topic6,17.481437088318653,eduardo,18.422565578918775,2.7352,-8.581,business
Topic6,15.430828635082973,ecilt,16.371957122327206,2.7284,-8.7058,business
Topic6,15.430828634456148,henrique,16.371957122297413,2.7284,-8.7058,business
Topic6,15.430828633168183,nangoy,16.37195712225517,2.7284,-8.7058,business
Topic6,15.430828633168183,fransiska,16.37195712225517,2.7284,-8.7058,business
Topic6,15.430828632855018,mello,16.371957122249444,2.7284,-8.7058,business
Topic6,31.756147678356204,herrera,33.76416971020699,2.7263,-7.9841,business
Topic6,306.4099479037279,inflation,325.94050827869563,2.7258,-5.7173,business
Topic6,14.405524406855257,tabita,15.346652893959986,2.7243,-8.7746,business
Topic6,14.405524406855257,diela,15.346652893959986,2.7243,-8.7746,business
Topic6,174.05642208903453,paulo,186.91208921575333,2.7163,-6.2828,business
Topic6,253.55944922492174,deficit,281.80474067358614,2.682,-5.9066,business
Topic6,325.1346400008776,economists,376.8417033733539,2.64,-5.6579,business
Topic6,280.05684438987925,bolsonaro,324.7854454377655,2.6394,-5.8072,business
Topic6,72.85108865782783,janeiro,83.4917533990226,2.6513,-7.1538,business
Topic6,380.807824648191,gdp,480.8569498011763,2.5543,-5.4999,business
Topic6,156.49406572525606,imf,195.51962184428615,2.565,-6.3892,business
Topic6,319.40505520246586,economist,424.9363774123387,2.5021,-5.6757,business
Topic6,443.71572189423955,brazil,614.4830200415998,2.462,-5.347,business
Topic6,402.3204479047017,monetary,561.1604907926155,2.4548,-5.4449,business
Topic6,37.919232994754715,pboc,42.90297178860012,2.6641,-7.8067,business
Topic6,918.3703250704716,rate,1556.0218985664428,2.2603,-4.6196,business
Topic6,1781.4837961530463,economy,3540.3899427711585,2.1008,-3.957,business
Topic6,448.6633366271534,fiscal,761.0623492806852,2.2592,-5.3359,business
Topic6,285.46635167967406,poll,454.3808150571341,2.3228,-5.7881,business
Topic6,152.58457453845372,gross,222.57351087345782,2.4101,-6.4145,business
Topic6,871.1797490180999,growth,1785.8470848454572,2.0698,-4.6723,business
Topic6,1027.5093397430146,central,2275.4825323443742,1.9925,-4.5073,business
Topic6,1439.5181651404553,bank,3476.344492631847,1.9059,-4.1701,business
Topic6,464.7708176246975,recession,901.5223763144567,2.1251,-5.3006,business
Topic6,358.2596254325807,budget,684.5706486680527,2.1401,-5.5609,business
Topic6,512.0569564202715,policy,1084.8816273540824,2.0368,-5.2038,business
Topic6,1112.0568991845673,economic,3514.932118919399,1.6368,-4.4282,business
Topic6,353.7148585179809,currency,748.3033832670958,2.0383,-5.5737,business
Topic6,522.1813438020994,rates,1350.8626342276436,1.8371,-5.1842,business
Topic6,378.7789583893806,fed,883.7755631489407,1.9403,-5.5052,business
Topic6,212.58064191581238,reserves,376.67669986266,2.2155,-6.0829,business
Topic6,671.7858579276086,cut,2452.0855619795802,1.4928,-4.9322,business
Topic6,365.2063478016155,spending,1102.2380692699371,1.683,-5.5417,business
Topic6,307.33471917810505,finance,855.8274871173071,1.7635,-5.7142,business
Topic6,709.9212180689086,global,4570.793466535583,0.9253,-4.877,business
Topic6,478.4194340475567,expected,2141.1013412520815,1.289,-5.2717,business
Topic6,765.7501590664039,government,6039.502246523413,0.7224,-4.8013,business
Topic6,689.3619238101069,billion,5371.5310930732185,0.7345,-4.9064,business
Topic6,435.96835079230067,impact,2281.416033405099,1.1326,-5.3646,business
Topic6,475.41047492308616,measures,3051.602555194138,0.9284,-5.278,business
Topic6,513.4486579589766,march,4739.866005800371,0.565,-5.201,business
Topic6,454.2793167903121,financial,2987.620159111897,0.9041,-5.3235,business
Topic6,385.52637722513424,quarter,1727.1976665480636,1.288,-5.4876,business
Topic6,477.3930066213849,virus,5934.93436644411,0.2673,-5.2738,business
Topic6,435.23926891604754,crisis,3450.488667011961,0.7172,-5.3663,business
Topic6,378.2063963871518,market,5015.575235494154,0.2027,-5.5067,business
Topic6,367.39283401923274,markets,3214.697524000151,0.6185,-5.5358,business
Topic7,78.62222801505833,sba,79.56489228268057,2.828,-7.0252,business
Topic7,26.90362134709366,likud,27.84628561853511,2.8055,-8.0976,business
Topic7,52.69617153652608,landlords,54.6890036211446,2.8028,-7.4253,business
Topic7,19.94150122187586,forgiven,20.88416549072476,2.7937,-8.3971,business
Topic7,18.94691263154348,renters,19.889576901025592,2.7914,-8.4482,business
Topic7,85.19269068218858,gantz,90.46948186215327,2.7798,-6.9449,business
Topic7,31.78553583998385,verizon,33.81328397286669,2.7781,-7.9309,business
Topic7,13.973969672311117,burdens,14.916633952588445,2.7746,-8.7527,business
Topic7,89.1890098275261,creditors,95.36168562833954,2.773,-6.8991,business
Topic7,14.833347362153003,landlord,15.90979902729928,2.7699,-8.693,business
Topic7,12.979381091744852,bribery,13.922045362842473,2.7698,-8.8265,business
Topic7,12.979381090434034,vat,13.92204536283598,2.7698,-8.8265,business
Topic7,12.97938108219413,garrison,13.922045362628795,2.7698,-8.8265,business
Topic7,12.979381075772233,workouts,13.922045362345957,2.7698,-8.8265,business
Topic7,12.979381059413464,bishop,13.922045362510982,2.7698,-8.8265,business
Topic7,24.04276340778982,gofundme,25.85947690639411,2.7671,-8.21,business
Topic7,11.984792504120897,taxable,12.927456773163975,2.7642,-8.9062,business
Topic7,11.984792496374894,samantha,12.927456773123927,2.7642,-8.9062,business
Topic7,154.47179353690558,rent,167.04691656444703,2.7617,-6.3499,business
Topic7,10.990203908478515,columnists,11.93286818343925,2.7576,-8.9929,business
Topic7,10.990203900655272,treasurer,11.932868183196131,2.7576,-8.9929,business
Topic7,120.65077665894249,sunak,131.17709132442965,2.7563,-6.597,business
Topic7,26.45812677951901,tenants,28.820275068256347,2.7544,-8.1143,business
Topic7,9.995615318740429,bailing,10.938279593714334,2.7498,-9.0877,business
Topic7,9.995615314526715,vouch,10.938279593587355,2.7498,-9.0877,business
Topic7,9.995615314186047,recipients,10.938279593810252,2.7498,-9.0877,business
Topic7,9.986715691048786,cassandra,10.938235728604592,2.7489,-9.0886,business
Topic7,20.760191983356684,owed,22.868327020126934,2.7432,-8.3568,business
Topic7,9.900623763001281,freelancers,10.93692082188023,2.7404,-9.0973,business
Topic7,27.770182668676462,guzman,30.77223306752519,2.7373,-8.0659,business
Topic7,186.5067861611135,grants,215.90732160674403,2.6935,-6.1614,business
Topic7,199.7318326312426,payment,232.21122353400443,2.6892,-6.0929,business
Topic7,30.853989690347976,bailouts,34.87013357082847,2.7176,-7.9606,business
Topic7,18.74303410477522,vouchers,20.874324125768865,2.7322,-8.459,business
Topic7,37.49522536618156,maire,42.77687208410327,2.7081,-7.7657,business
Topic7,785.080035569214,loans,1028.575567922418,2.5698,-4.7241,business
Topic7,79.37317297052367,defer,94.39612308425932,2.6666,-7.0157,business
Topic7,133.04217739990042,payroll,163.1888379522887,2.6357,-6.4992,business
Topic7,443.98369555655006,loan,586.9602203352781,2.5608,-5.2941,business
Topic7,443.928113735663,payments,597.1880183833904,2.5434,-5.2942,business
Topic7,113.72302294964618,eligible,142.48237320545536,2.6145,-6.6561,business
Topic7,293.40416608842526,benefits,406.20974140512453,2.5146,-5.7083,business
Topic7,447.62074942656557,tax,643.0965165451161,2.4776,-5.2859,business
Topic7,712.3132467848283,pay,1087.8636228565247,2.4165,-4.8213,business
Topic7,65.46891272366274,debts,83.63769436146691,2.595,-7.2083,business
Topic7,77.70338007151761,branches,102.28965818239347,2.565,-7.037,business
Topic7,330.7443822687529,unemployment,525.8898858119512,2.3762,-5.5885,business
Topic7,1037.977807341873,businesses,2017.8466233133897,2.1752,-4.4448,business
Topic7,105.95935070465818,salaries,147.55285463928033,2.5088,-6.7268,business
Topic7,696.938380228901,small,1357.584879048463,2.1732,-4.8432,business
Topic7,127.64116159100367,wages,185.84175375493703,2.4642,-6.5406,business
Topic7,122.45883238996494,taxes,177.1298477420074,2.4708,-6.5821,business
Topic7,113.13128896246178,employed,162.01613177758142,2.4808,-6.6613,business
Topic7,90.64412862784592,compensation,125.05627277076664,2.5181,-6.8829,business
Topic7,168.69080446722432,assistance,269.4740368406146,2.3715,-6.2618,business
Topic7,320.7926998079756,relief,607.9025578130943,2.2007,-5.6191,business
Topic7,104.33721803699994,mortgage,153.30674554426204,2.4551,-6.7422,business
Topic7,888.8892587491398,business,2649.5460338414387,1.7477,-4.5999,business
Topic7,549.5533697613025,cash,1462.732384598827,1.861,-5.0808,business
Topic7,276.0781443255246,income,592.837823922354,2.0757,-5.7692,business
Topic7,268.54436981997213,jobs,574.9134257360178,2.0787,-5.7968,business
Topic7,827.1795722383423,companies,3388.999548878939,1.4297,-4.6718,business
Topic7,1119.4506684104101,billion,5371.5310930732185,1.2716,-4.3693,business
Topic7,751.9206526671687,financial,2987.620159111897,1.4603,-4.7672,business
Topic7,388.26150022123346,package,1148.5971622184659,1.7553,-5.4282,business
Topic7,587.8129229064543,workers,2340.5842996432953,1.4582,-5.0135,business
Topic7,428.7300946012187,credit,1384.5602702226417,1.6676,-5.329,business
Topic7,1026.5620662725044,government,6039.502246523413,1.0678,-4.4559,business
Topic7,521.1280628910521,support,1920.8778137661516,1.5354,-5.1339,business
Topic7,329.41312886326654,provide,933.7880489759327,1.798,-5.5926,business
Topic7,603.5534120811174,help,2857.2971817783255,1.2851,-4.987,business
Topic7,387.36721443382265,employees,1454.800334029935,1.5167,-5.4305,business
Topic7,574.7017004258937,crisis,3450.488667011961,1.0475,-5.036,business
Topic7,439.0771305513714,banks,1976.4604269754345,1.3355,-5.3052,business
Topic7,586.8292833399776,million,4681.378199548009,0.7633,-5.0151,business
Topic7,426.9504810168085,state,3409.663657832171,0.7622,-5.3332,business
Topic7,404.5787269430433,economic,3514.932118919399,0.678,-5.387,business
Topic7,358.0963102029221,week,5737.822704384602,0.0659,-5.5091,business
Topic7,344.5753749174075,march,4739.866005800371,0.2185,-5.5476,business
Topic7,325.87530700344786,bank,3476.344492631847,0.4727,-5.6033,business
Topic8,93.8910911886918,lagos,95.59787792268727,2.8278,-6.8418,business
Topic8,39.874351601158025,islamabad,40.81696459428801,2.8225,-7.6982,business
Topic8,33.90066597280122,redfield,34.84327895974389,2.8184,-7.8605,business
Topic8,32.90505169873113,damascus,33.84766468727247,2.8176,-7.8903,business
Topic8,52.252247262935484,trace,53.75545038124656,2.8175,-7.4278,business
Topic8,68.55203113030733,samples,70.68342506099061,2.8152,-7.1563,business
Topic8,76.24778053288534,labs,78.63762738906257,2.815,-7.0499,business
Topic8,28.92259461264504,herat,29.865207597580135,2.8138,-8.0193,business
Topic8,27.926980338856897,karachi,28.86959332512801,2.8127,-8.0543,business
Topic8,27.923139139654655,muto,28.86954896885627,2.8125,-8.0545,business
